date,symbol,adj_close
2025-07-10,DJT,18.93
2025-07-10,F,11.31
2025-07-10,GE,251.38
2025-07-10,GME,23.1
2025-07-10,GOOG,177.85
2025-07-10,GOOGL,176.77
2025-07-10,HOOD,98.7
2025-07-10,INTC,23.82
2025-07-10,IONQ,45.93
2025-07-10,JNJ,152.45
2025-07-10,JPM,283.69
2025-07-10,KO,67.69
2025-07-10,LCID,23.3
2025-07-10,LLY,784.19
2025-07-10,META,725.14
2025-07-10,MRK,80.66
2025-07-10,MRVL,73.12
2025-07-10,MSFT,497.92
2025-07-10,MU,122.73
2025-07-10,NEE,72.2606
2025-07-10,NFLX,125.059
2025-07-10,NKE,72.99
2025-07-10,NOW,193.618
2025-07-10,NVDA,163.82
2025-07-10,O,53.962
2025-07-10,ORCL,233.5
2025-07-10,PFE,24.06
2025-07-10,PLTR,142.5
2025-07-10,PLUG,1.68
2025-07-10,PSEC,2.835
2025-07-10,PYPL,75.28
2025-07-10,QBTS,16.01
2025-07-10,QCOM,155.5
2025-07-10,RGTI,13.03
2025-07-10,RIVN,13.32
2025-07-10,RKLB,39.1
2025-07-10,SBUX,92.68
2025-07-10,SNAP,9.34
2025-07-10,SNDL,1.42
2025-07-10,SOFI,20.97
2025-07-10,SOUN,12.29
2025-07-10,SPCE,3.05
2025-07-10,T,26.7875
2025-07-10,TSLA,309.87
2025-07-10,UBER,96.4
2025-07-10,VST,195.099
2025-07-10,WMT,93.895
2025-07-10,XOM,110.85
2025-07-11,AAL,12.22
2025-07-11,AAPL,210.11
2025-07-11,ABBV,185.71
2025-07-11,ACHR,10.51
2025-07-11,AMC,3.33
2025-07-11,AMD,146.42
2025-07-11,AMZN,225.02
2025-07-11,AVGO,272.49
2025-07-11,BA,226.84
2025-07-11,BAC,45.61
2025-07-11,BBAI,6.44
2025-07-11,CCL,28.36
2025-07-11,COIN,387.06
2025-07-11,COST,964.96
2025-07-11,CRWD,478.45
2025-07-11,CVX,148.33
2025-07-11,DAL,55.9
2025-07-11,DIS,119.12
2025-07-11,DJT,18.52
2025-07-11,F,11.18
2025-07-11,GE,254.23
2025-07-11,GME,23.33
2025-07-11,GOOG,180.46
2025-07-11,GOOGL,179.34
2025-07-11,HOOD,98.34
2025-07-11,INTC,23.43
2025-07-11,IONQ,41.81
2025-07-11,JNJ,151.66
2025-07-11,JPM,282.36
2025-07-11,KO,67.79
2025-07-11,LCID,22.9
2025-07-11,LLY,786.55
2025-07-11,META,715.41
2025-07-11,MRK,80.0
2025-07-11,MRVL,72.53
2025-07-11,MSFT,499.76
2025-07-11,MU,124.15
2025-07-11,NEE,72.0206
2025-07-11,NFLX,124.511
2025-07-11,NKE,71.0
2025-07-11,NOW,187.756
2025-07-11,NVDA,164.64
2025-07-11,O,54.192
2025-07-11,ORCL,229.06
2025-07-11,PFE,23.93
2025-07-11,PLTR,142.1
2025-07-11,PLUG,1.62
2025-07-11,PSEC,2.865
2025-07-11,PYPL,70.94
2025-07-11,QBTS,14.81
2025-07-11,QCOM,153.87
2025-07-11,RGTI,12.18
2025-07-11,RIVN,13.03
2025-07-11,RKLB,39.03
2025-07-11,SBUX,92.47
2025-07-11,SNAP,9.11
2025-07-11,SNDL,1.39
2025-07-11,SOFI,21.2
2025-07-11,SOUN,11.57
2025-07-11,SPCE,3.12
2025-07-11,T,26.1375
2025-07-11,TSLA,313.51
2025-07-11,UBER,95.39
2025-07-11,VST,195.899
2025-07-11,WMT,93.435
2025-07-11,XOM,111.35
2025-07-14,AAL,12.38
2025-07-14,AAPL,207.57
2025-07-14,ABBV,184.78
2025-07-14,ACHR,10.8
2025-07-14,AMC,3.29
2025-07-14,AMD,146.24
2025-07-14,AMZN,225.69
2025-07-14,AVGO,273.71
2025-07-14,BA,230.51
2025-07-14,BAC,45.95
2025-07-14,BBAI,6.92
2025-07-14,CCL,29.02
2025-07-14,COIN,394.01
2025-07-14,COST,975.54
2025-07-14,CRWD,476.18
2025-07-14,CVX,144.67
2025-07-14,DAL,57.36
2025-07-14,DIS,119.22
2025-07-14,DJT,18.28
2025-07-14,F,11.28
2025-07-14,GE,261.15
2025-07-14,GME,23.7
2025-07-14,GOOG,181.96
2025-07-14,GOOGL,180.71
2025-07-14,HOOD,99.96
2025-07-14,INTC,23.3
2025-07-14,IONQ,42.41
2025-07-14,JNJ,151.58
2025-07-14,JPM,284.2
2025-07-14,KO,67.39
2025-07-14,LCID,22.7
2025-07-14,LLY,792.88
2025-07-14,META,718.82
2025-07-14,MRK,80.31
2025-07-14,MRVL,72.33
2025-07-14,MSFT,499.46
2025-07-14,MU,118.23
2025-07-14,NEE,72.6606
2025-07-14,NFLX,126.195
2025-07-14,NKE,70.62
2025-07-14,NOW,192.356
2025-07-14,NVDA,163.79
2025-07-14,O,55.732
2025-07-14,ORCL,227.78
2025-07-14,PFE,23.63
2025-07-14,PLTR,149.15
2025-07-14,PLUG,1.57
2025-07-14,PSEC,2.835
2025-07-14,PYPL,73.47
2025-07-14,QBTS,15.83
2025-07-14,QCOM,150.7
2025-07-14,RGTI,12.77
2025-07-14,RIVN,12.75
2025-07-14,RKLB,43.21
2025-07-14,SBUX,90.95
2025-07-14,SNAP,9.54
2025-07-14,SNDL,1.58
2025-07-14,SOFI,21.33
2025-07-14,SOUN,11.45
2025-07-14,SPCE,3.21
2025-07-14,T,26.3275
2025-07-14,TSLA,316.9
2025-07-14,UBER,93.89
2025-07-14,VST,194.129
2025-07-14,WMT,94.815
2025-07-14,XOM,109.84
2025-07-15,AAL,12.17
2025-07-15,AAPL,208.06
2025-07-15,ABBV,181.29
2025-07-15,ACHR,11.26
2025-07-15,AMC,3.12
2025-07-15,AMD,155.61
2025-07-15,AMZN,226.35
2025-07-15,AVGO,279.05
2025-07-15,BA,230.0
2025-07-15,BAC,45.03
2025-07-15,BBAI,7.1
2025-07-15,CCL,28.67
2025-07-15,COIN,388.02
2025-07-15,COST,962.31
2025-07-15,CRWD,473.28
2025-07-15,CVX,143.71
2025-07-15,DAL,54.96
2025-07-15,DIS,118.23
2025-07-15,DJT,17.94
2025-07-15,F,10.97
2025-07-15,GE,263.48
2025-07-15,GME,23.22
2025-07-15,GOOG,182.25
2025-07-15,GOOGL,181.15
2025-07-15,HOOD,99.54
2025-07-15,INTC,22.92
2025-07-15,IONQ,41.47
2025-07-15,JNJ,149.93
2025-07-15,JPM,282.05
2025-07-15,KO,67.28
2025-07-15,LCID,23.3
2025-07-15,LLY,765.29
2025-07-15,META,708.29
2025-07-15,MRK,78.16
2025-07-15,MRVL,72.23
2025-07-15,MSFT,502.26
2025-07-15,MU,119.73
2025-07-15,NEE,72.3206
2025-07-15,NFLX,126.027
2025-07-15,NKE,70.36
2025-07-15,NOW,191.384
2025-07-15,NVDA,170.42
2025-07-15,O,53.692
2025-07-15,ORCL,233.46
2025-07-15,PFE,22.89
2025-07-15,PLTR,148.58
2025-07-15,PLUG,1.53
2025-07-15,PSEC,2.825
2025-07-15,PYPL,72.54
2025-07-15,QBTS,16.15
2025-07-15,QCOM,150.71
2025-07-15,RGTI,12.72
2025-07-15,RIVN,12.63
2025-07-15,RKLB,44.6
2025-07-15,SBUX,90.01
2025-07-15,SNAP,9.48
2025-07-15,SNDL,1.51
2025-07-15,SOFI,20.96
2025-07-15,SOUN,11.3
2025-07-15,SPCE,3.16
2025-07-15,T,26.1875
2025-07-15,TSLA,310.78
2025-07-15,UBER,92.21
2025-07-15,VST,190.689
2025-07-15,WMT,94.425
2025-07-15,XOM,108.83
2025-07-16,AAL,12.27
2025-07-16,AAPL,209.11
2025-07-16,ABBV,185.48
2025-07-16,ACHR,12.09
2025-07-16,AMC,3.18
2025-07-16,AMD,160.08
2025-07-16,AMZN,223.19
2025-07-16,AVGO,278.92
2025-07-16,BA,229.9
2025-07-16,BAC,44.91
2025-07-16,BBAI,7.12
2025-07-16,CCL,28.74
2025-07-16,COIN,398.2
2025-07-16,COST,946.0
2025-07-16,CRWD,470.45
2025-07-16,CVX,142.94
2025-07-16,DAL,54.81
2025-07-16,DIS,119.07
2025-07-16,DJT,18.93
2025-07-16,F,10.64
2025-07-16,GE,264.99
2025-07-16,GME,23.68
2025-07-16,GOOG,182.92
2025-07-16,GOOGL,182.12
2025-07-16,HOOD,103.25
2025-07-16,INTC,22.69
2025-07-16,IONQ,43.54
2025-07-16,JNJ,159.54
2025-07-16,JPM,281.32
2025-07-16,KO,67.19
2025-07-16,LCID,22.9
2025-07-16,LLY,783.34
2025-07-16,META,700.81
2025-07-16,MRK,79.07
2025-07-16,MRVL,70.67
2025-07-16,MSFT,502.06
2025-07-16,MU,116.05
2025-07-16,NEE,72.3906
2025-07-16,NFLX,125.031
2025-07-16,NKE,70.47
2025-07-16,NOW,193.394
2025-07-16,NVDA,171.09
2025-07-16,O,53.822
2025-07-16,ORCL,239.8
2025-07-16,PFE,22.89
2025-07-16,PLTR,150.91
2025-07-16,PLUG,1.52
2025-07-16,PSEC,2.905
2025-07-16,PYPL,72.55
2025-07-16,QBTS,16.91
2025-07-16,QCOM,150.48
2025-07-16,RGTI,16.56
2025-07-16,RIVN,12.39
2025-07-16,RKLB,47.69
2025-07-16,SBUX,90.04
2025-07-16,SNAP,9.66
2025-07-16,SNDL,1.49
2025-07-16,SOFI,21.39
2025-07-16,SOUN,11.78
2025-07-16,SPCE,3.25
2025-07-16,T,26.1175
2025-07-16,TSLA,321.67
2025-07-16,UBER,90.75
2025-07-16,VST,183.449
2025-07-16,WMT,94.185
2025-07-16,XOM,108.15
2025-07-17,AAL,12.45
2025-07-17,AAPL,208.97
2025-07-17,ABBV,186.3
2025-07-17,ACHR,13.4
2025-07-17,AMC,3.48
2025-07-17,AMD,160.41
2025-07-17,AMZN,223.88
2025-07-17,AVGO,284.56
2025-07-17,BA,231.0
2025-07-17,BAC,45.9
2025-07-17,BBAI,8.22
2025-07-17,CCL,29.15
2025-07-17,COIN,410.75
2025-07-17,COST,948.54
2025-07-17,CRWD,469.83
2025-07-17,CVX,144.4
2025-07-17,DAL,55.59
2025-07-17,DIS,121.46
2025-07-17,DJT,19.16
2025-07-17,F,10.55
2025-07-17,GE,259.09
2025-07-17,GME,23.4
2025-07-17,GOOG,183.85
2025-07-17,GOOGL,182.73
2025-07-17,HOOD,105.45
2025-07-17,INTC,22.8
2025-07-17,IONQ,44.84
2025-07-17,JNJ,157.74
2025-07-17,JPM,285.4
2025-07-17,KO,68.51
2025-07-17,LCID,31.2
2025-07-17,LLY,755.04
2025-07-17,META,699.31
2025-07-17,MRK,78.16
2025-07-17,MRVL,71.83
2025-07-17,MSFT,508.14
2025-07-17,MU,112.88
2025-07-17,NEE,72.8006
2025-07-17,NFLX,127.417
2025-07-17,NKE,71.35
2025-07-17,NOW,191.83
2025-07-17,NVDA,172.72
2025-07-17,O,53.392
2025-07-17,ORCL,247.25
2025-07-17,PFE,22.86
2025-07-17,PLTR,153.99
2025-07-17,PLUG,1.65
2025-07-17,PSEC,2.935
2025-07-17,PYPL,73.44
2025-07-17,QBTS,19.24
2025-07-17,QCOM,149.02
2025-07-17,RGTI,17.14
2025-07-17,RIVN,12.9
2025-07-17,RKLB,51.33
2025-07-17,SBUX,90.72
2025-07-17,SNAP,9.91
2025-07-17,SNDL,1.56
2025-07-17,SOFI,22.09
2025-07-17,SOUN,12.64
2025-07-17,SPCE,3.74
2025-07-17,T,26.1575
2025-07-17,TSLA,319.41
2025-07-17,UBER,90.5
2025-07-17,VST,181.319
2025-07-17,WMT,94.125
2025-07-17,XOM,107.58
2025-07-18,AAL,12.51
2025-07-18,AAPL,210.13
2025-07-18,ABBV,184.16
2025-07-18,ACHR,13.29
2025-07-18,AMC,3.54
2025-07-18,AMD,156.99
2025-07-18,AMZN,226.13
2025-07-18,AVGO,281.45
2025-07-18,BA,229.34
2025-07-18,BAC,46.2
2025-07-18,BBAI,7.95
2025-07-18,CCL,29.25
2025-07-18,COIN,419.78
2025-07-18,COST,945.58
2025-07-18,CRWD,475.96
2025-07-18,CVX,143.06
2025-07-18,DAL,55.54
2025-07-18,DIS,120.67
2025-07-18,DJT,18.67
2025-07-18,F,10.56
2025-07-18,GE,262.08
2025-07-18,GME,23.28
2025-07-18,GOOG,185.09
2025-07-18,GOOGL,184.21
2025-07-18,HOOD,109.74
2025-07-18,INTC,23.1
2025-07-18,IONQ,46.51
2025-07-18,JNJ,158.46
2025-07-18,JPM,286.77
2025-07-18,KO,67.77
2025-07-18,LCID,30.4
2025-07-18,LLY,765.25
2025-07-18,META,702.18
2025-07-18,MRK,76.6
2025-07-18,MRVL,74.47
2025-07-18,MSFT,506.49
2025-07-18,MU,114.01
2025-07-18,NEE,73.5706
2025-07-18,NFLX,120.924
2025-07-18,NKE,70.84
2025-07-18,NOW,192.68
2025-07-18,NVDA,172.13
2025-07-18,O,53.502
2025-07-18,ORCL,243.95
2025-07-18,PFE,22.75
2025-07-18,PLTR,153.52
2025-07-18,PLUG,1.79
2025-07-18,PSEC,2.905
2025-07-18,PYPL,73.75
2025-07-18,QBTS,18.89
2025-07-18,QCOM,151.21
2025-07-18,RGTI,17.16
2025-07-18,RIVN,13.7
2025-07-18,RKLB,51.39
2025-07-18,SBUX,91.33
2025-07-18,SNAP,10.01
2025-07-18,SNDL,1.54
2025-07-18,SOFI,21.81
2025-07-18,SOUN,12.81
2025-07-18,SPCE,3.87
2025-07-18,T,26.1075
2025-07-18,TSLA,329.65
2025-07-18,UBER,90.59
2025-07-18,VST,192.329
2025-07-18,WMT,94.085
2025-07-18,XOM,103.69
2025-07-21,AAL,12.32
2025-07-21,AAPL,211.43
2025-07-21,ABBV,179.75
2025-07-21,ACHR,11.85
2025-07-21,AMC,3.44
2025-07-21,AMD,157.0
2025-07-21,AMZN,229.3
2025-07-21,AVGO,286.32
2025-07-21,BA,229.32
2025-07-21,BAC,46.36
2025-07-21,BBAI,7.4
2025-07-21,CCL,29.49
2025-07-21,COIN,413.63
2025-07-21,COST,942.19
2025-07-21,CRWD,481.58
2025-07-21,CVX,142.7
2025-07-21,DAL,55.29
2025-07-21,DIS,120.09
2025-07-21,DJT,19.25
2025-07-21,F,10.71
2025-07-21,GE,261.67
2025-07-21,GME,24.2
2025-07-21,GOOG,190.3
2025-07-21,GOOGL,189.25
2025-07-21,HOOD,104.34
2025-07-21,INTC,23.26
2025-07-21,IONQ,44.43
2025-07-21,JNJ,159.12
2025-07-21,JPM,286.47
2025-07-21,KO,67.99
2025-07-21,LCID,28.2
2025-07-21,LLY,755.72
2025-07-21,META,710.865
2025-07-21,MRK,75.95
2025-07-21,MRVL,72.88
2025-07-21,MSFT,506.5
2025-07-21,MU,112.85
2025-07-21,NEE,73.7906
2025-07-21,NFLX,123.327
2025-07-21,NKE,72.39
2025-07-21,NOW,191.982
2025-07-21,NVDA,171.1
2025-07-21,O,53.422
2025-07-21,ORCL,242.04
2025-07-21,PFE,22.54
2025-07-21,PLTR,151.79
2025-07-21,PLUG,1.82
2025-07-21,PSEC,2.875
2025-07-21,PYPL,74.4
2025-07-21,QBTS,18.39
2025-07-21,QCOM,155.38
2025-07-21,RGTI,16.08
2025-07-21,RIVN,13.7
2025-07-21,RKLB,47.19
2025-07-21,SBUX,90.19
2025-07-21,SNAP,9.88
2025-07-21,SNDL,1.58
2025-07-21,SOFI,21.16
2025-07-21,SOUN,11.7
2025-07-21,SPCE,4.31
2025-07-21,T,26.5475
2025-07-21,TSLA,328.49
2025-07-21,UBER,91.16
2025-07-21,VST,187.549
2025-07-21,WMT,94.705
2025-07-21,XOM,103.97
2025-07-22,AAL,12.5
2025-07-22,AAPL,213.35
2025-07-22,ABBV,182.01
2025-07-22,ACHR,10.99
2025-07-22,AMC,3.5
2025-07-22,AMD,154.72
2025-07-22,AMZN,227.47
2025-07-22,AVGO,276.7
2025-07-22,BA,228.48
2025-07-22,BAC,46.65
2025-07-22,BBAI,7.37
2025-07-22,CCL,29.59
2025-07-22,COIN,404.44
2025-07-22,COST,936.24
2025-07-22,CRWD,471.23
2025-07-22,CVX,143.06
2025-07-22,DAL,54.92
2025-07-22,DIS,120.31
2025-07-22,DJT,19.86
2025-07-22,F,10.59
2025-07-22,GE,257.81
2025-07-22,GME,24.26
2025-07-22,GOOG,191.26
2025-07-22,GOOGL,190.49
2025-07-22,HOOD,101.85
2025-07-22,INTC,23.24
2025-07-22,IONQ,41.94
2025-07-22,JNJ,162.69
2025-07-22,JPM,286.93
2025-07-22,KO,67.58
2025-07-22,LCID,31.3
2025-07-22,LLY,769.98
2025-07-22,META,702.71
2025-07-22,MRK,78.25
2025-07-22,MRVL,71.81
2025-07-22,MSFT,501.71
2025-07-22,MU,108.84
2025-07-22,NEE,75.1606
2025-07-22,NFLX,119.008
2025-07-22,NKE,73.76
2025-07-22,NOW,192.474
2025-07-22,NVDA,166.75
2025-07-22,O,54.872
2025-07-22,ORCL,236.61
2025-07-22,PFE,23.42
2025-07-22,PLTR,149.07
2025-07-22,PLUG,1.84
2025-07-22,PSEC,2.935
2025-07-22,PYPL,75.58
2025-07-22,QBTS,17.59
2025-07-22,QCOM,154.4
2025-07-22,RGTI,15.43
2025-07-22,RIVN,14.12
2025-07-22,RKLB,46.88
2025-07-22,SBUX,94.47
2025-07-22,SNAP,10.35
2025-07-22,SNDL,1.64
2025-07-22,SOFI,20.98
2025-07-22,SOUN,11.34
2025-07-22,SPCE,4.03
2025-07-22,T,26.5875
2025-07-22,TSLA,332.11
2025-07-22,UBER,91.79
2025-07-22,VST,188.409
2025-07-22,WMT,94.885
2025-07-22,XOM,104.46
2025-07-23,AAL,12.68
2025-07-23,AAPL,213.1
2025-07-23,ABBV,185.45
2025-07-23,ACHR,11.36
2025-07-23,AMC,3.47
2025-07-23,AMD,158.65
2025-07-23,AMZN,228.29
2025-07-23,AVGO,281.8
2025-07-23,BA,233.88
2025-07-23,BAC,47.02
2025-07-23,BBAI,7.93
2025-07-23,CCL,30.44
2025-07-23,COIN,397.81
2025-07-23,COST,935.82
2025-07-23,CRWD,461.52
2025-07-23,CVX,146.14
2025-07-23,DAL,55.23
2025-07-23,DIS,122.19
2025-07-23,DJT,19.59
2025-07-23,F,10.78
2025-07-23,GE,261.99
2025-07-23,GME,23.96
2025-07-23,GOOG,190.66
2025-07-23,GOOGL,189.38
2025-07-23,HOOD,102.08
2025-07-23,INTC,23.49
2025-07-23,IONQ,43.28
2025-07-23,JNJ,163.86
2025-07-23,JPM,292.26
2025-07-23,KO,67.08
2025-07-23,LCID,30.8
2025-07-23,LLY,792.43
2025-07-23,META,711.48
2025-07-23,MRK,80.62
2025-07-23,MRVL,73.09
2025-07-23,MSFT,502.31
2025-07-23,MU,109.45
2025-07-23,NEE,70.4406
2025-07-23,NFLX,117.678
2025-07-23,NKE,75.12
2025-07-23,NOW,191.286
2025-07-23,NVDA,170.5
2025-07-23,O,54.912
2025-07-23,ORCL,240.4
2025-07-23,PFE,23.64
2025-07-23,PLTR,154.63
2025-07-23,PLUG,1.81
2025-07-23,PSEC,2.985
2025-07-23,PYPL,76.24
2025-07-23,QBTS,20.3
2025-07-23,QCOM,156.29
2025-07-23,RGTI,16.14
2025-07-23,RIVN,14.02
2025-07-23,RKLB,49.15
2025-07-23,SBUX,93.45
2025-07-23,SNAP,10.07
2025-07-23,SNDL,1.6
2025-07-23,SOFI,21.56
2025-07-23,SOUN,12.2
2025-07-23,SPCE,4.44
2025-07-23,T,26.9175
2025-07-23,TSLA,332.56
2025-07-23,UBER,89.94
2025-07-23,VST,199.439
2025-07-23,WMT,94.715
2025-07-23,XOM,105.85
2025-07-24,AAL,11.46
2025-07-24,AAPL,212.71
2025-07-24,ABBV,185.73
2025-07-24,ACHR,10.99
2025-07-24,AMC,3.36
2025-07-24,AMD,162.12
2025-07-24,AMZN,232.23
2025-07-24,AVGO,286.82
2025-07-24,BA,231.27
2025-07-24,BAC,47.27
2025-07-24,BBAI,7.8
2025-07-24,CCL,29.48
2025-07-24,COIN,396.7
2025-07-24,COST,928.43
2025-07-24,CRWD,462.03
2025-07-24,CVX,148.85
2025-07-24,DAL,53.96
2025-07-24,DIS,121.2
2025-07-24,DJT,19.11
2025-07-24,F,10.66
2025-07-24,GE,266.82
2025-07-24,GME,23.53
2025-07-24,GOOG,192.35
2025-07-24,GOOGL,191.32
2025-07-24,HOOD,101.93
2025-07-24,INTC,22.63
2025-07-24,IONQ,43.9
2025-07-24,JNJ,164.32
2025-07-24,JPM,292.05
2025-07-24,KO,67.02
2025-07-24,LCID,29.9
2025-07-24,LLY,798.97
2025-07-24,META,712.7
2025-07-24,MRK,80.75
2025-07-24,MRVL,73.86
2025-07-24,MSFT,507.32
2025-07-24,MU,111.35
2025-07-24,NEE,69.5906
2025-07-24,NFLX,118.076
2025-07-24,NKE,73.79
2025-07-24,NOW,199.236
2025-07-24,NVDA,173.46
2025-07-24,O,55.052
2025-07-24,ORCL,241.33
2025-07-24,PFE,23.63
2025-07-24,PLTR,154.86
2025-07-24,PLUG,1.77
2025-07-24,PSEC,2.975
2025-07-24,PYPL,77.4
2025-07-24,QBTS,19.76
2025-07-24,QCOM,155.25
2025-07-24,RGTI,15.95
2025-07-24,RIVN,13.82
2025-07-24,RKLB,48.13
2025-07-24,SBUX,91.23
2025-07-24,SNAP,9.74
2025-07-24,SNDL,1.54
2025-07-24,SOFI,21.51
2025-07-24,SOUN,11.96
2025-07-24,SPCE,4.32
2025-07-24,T,27.0875
2025-07-24,TSLA,305.3
2025-07-24,UBER,90.87
2025-07-24,VST,195.559
2025-07-24,WMT,95.635
2025-07-24,XOM,106.71
2025-07-25,AAL,11.5
2025-07-25,AAPL,212.83
2025-07-25,ABBV,185.18
2025-07-25,ACHR,11.21
2025-07-25,AMC,3.25
2025-07-25,AMD,166.47
2025-07-25,AMZN,231.44
2025-07-25,AVGO,288.29
2025-07-25,BA,233.06
2025-07-25,BAC,47.33
2025-07-25,BBAI,7.39
2025-07-25,CCL,29.45
2025-07-25,COIN,391.66
2025-07-25,COST,930.11
2025-07-25,CRWD,467.92
2025-07-25,CVX,147.86
2025-07-25,DAL,54.11
2025-07-25,DIS,120.72
2025-07-25,DJT,19.15
2025-07-25,F,10.87
2025-07-25,GE,270.4
2025-07-25,GME,23.33
2025-07-25,GOOG,193.23
2025-07-25,GOOGL,192.33
2025-07-25,HOOD,104.85
2025-07-25,INTC,20.7
2025-07-25,IONQ,43.17
2025-07-25,JNJ,163.06
2025-07-25,JPM,294.12
2025-07-25,KO,67.09
2025-07-25,LCID,29.2
2025-07-25,LLY,806.23
2025-07-25,META,710.58
2025-07-25,MRK,81.35
2025-07-25,MRVL,74.03
2025-07-25,MSFT,510.15
2025-07-25,MU,110.88
2025-07-25,NEE,69.4706
2025-07-25,NFLX,118.049
2025-07-25,NKE,74.64
2025-07-25,NOW,193.758
2025-07-25,NVDA,173.22
2025-07-25,O,54.932
2025-07-25,ORCL,243.62
2025-07-25,PFE,23.5
2025-07-25,PLTR,158.8
2025-07-25,PLUG,1.84
2025-07-25,PSEC,2.975
2025-07-25,PYPL,77.56
2025-07-25,QBTS,18.87
2025-07-25,QCOM,154.81
2025-07-25,RGTI,15.44
2025-07-25,RIVN,14.01
2025-07-25,RKLB,47.43
2025-07-25,SBUX,91.95
2025-07-25,SNAP,9.77
2025-07-25,SNDL,1.515
2025-07-25,SOFI,21.2
2025-07-25,SOUN,11.71
2025-07-25,SPCE,4.14
2025-07-25,T,27.1675
2025-07-25,TSLA,316.06
2025-07-25,UBER,91.29
2025-07-25,VST,191.519
2025-07-25,WMT,96.505
2025-07-25,XOM,106.32
2025-07-28,AAL,11.58
2025-07-28,AAPL,213.0
2025-07-28,ABBV,183.42
2025-07-28,ACHR,10.79
2025-07-28,AMC,3.11
2025-07-28,AMD,173.66
2025-07-28,AMZN,232.79
2025-07-28,AVGO,292.41
2025-07-28,BA,236.41
2025-07-28,BAC,47.11
2025-07-28,BBAI,7.15
2025-07-28,CCL,29.43
2025-07-28,COIN,379.49
2025-07-28,COST,928.62
2025-07-28,CRWD,472.18
2025-07-28,CVX,149.3
2025-07-28,DAL,54.86
2025-07-28,DIS,119.62
2025-07-28,DJT,18.79
2025-07-28,F,10.68
2025-07-28,GE,269.42
2025-07-28,GME,22.98
2025-07-28,GOOG,192.57
2025-07-28,GOOGL,191.73
2025-07-28,HOOD,106.77
2025-07-28,INTC,20.68
2025-07-28,IONQ,42.34
2025-07-28,JNJ,160.98
2025-07-28,JPM,293.78
2025-07-28,KO,66.01
2025-07-28,LCID,27.9
2025-07-28,LLY,801.65
2025-07-28,META,715.53
2025-07-28,MRK,80.7
2025-07-28,MRVL,75.73
2025-07-28,MSFT,508.94
2025-07-28,MU,110.87
2025-07-28,NEE,68.9606
2025-07-28,NFLX,117.46
2025-07-28,NKE,77.61
2025-07-28,NOW,197.15
2025-07-28,NVDA,176.47
2025-07-28,O,53.892
2025-07-28,ORCL,246.21
2025-07-28,PFE,23.02
2025-07-28,PLTR,157.88
2025-07-28,PLUG,1.77
2025-07-28,PSEC,2.915
2025-07-28,PYPL,77.8
2025-07-28,QBTS,18.35
2025-07-28,QCOM,157.46
2025-07-28,RGTI,15.57
2025-07-28,RIVN,13.78
2025-07-28,RKLB,45.11
2025-07-28,SBUX,91.2
2025-07-28,SNAP,9.69
2025-07-28,SNDL,1.5
2025-07-28,SOFI,21.02
2025-07-28,SOUN,11.24
2025-07-28,SPCE,3.92
2025-07-28,T,26.7675
2025-07-28,TSLA,325.59
2025-07-28,UBER,90.6
2025-07-28,VST,195.199
2025-07-28,WMT,96.645
2025-07-28,XOM,107.36
2025-07-29,AAL,11.42
2025-07-29,AAPL,210.22
2025-07-29,ABBV,186.12
2025-07-29,ACHR,10.19
2025-07-29,AMC,2.96
2025-07-29,AMD,177.44
2025-07-29,AMZN,231.01
2025-07-29,AVGO,295.53
2025-07-29,BA,226.08
2025-07-29,BAC,46.83
2025-07-29,BBAI,6.62
2025-07-29,CCL,29.4
2025-07-29,COIN,371.44
2025-07-29,COST,929.2
2025-07-29,CRWD,465.51
2025-07-29,CVX,150.05
2025-07-29,DAL,53.75
2025-07-29,DIS,119.16
2025-07-29,DJT,17.81
2025-07-29,F,10.48
2025-07-29,GE,269.12
2025-07-29,GME,22.55
2025-07-29,GOOG,195.58
2025-07-29,GOOGL,194.9
2025-07-29,HOOD,103.32
2025-07-29,INTC,20.41
2025-07-29,IONQ,40.53
2025-07-29,JNJ,162.87
2025-07-29,JPM,292.54
2025-07-29,KO,67.3
2025-07-29,LCID,25.6
2025-07-29,LLY,756.49
2025-07-29,META,697.9
2025-07-29,MRK,79.27
2025-07-29,MRVL,76.16
2025-07-29,MSFT,509.01
2025-07-29,MU,111.58
2025-07-29,NEE,69.5706
2025-07-29,NFLX,116.874
2025-07-29,NKE,76.7
2025-07-29,NOW,198.64
2025-07-29,NVDA,175.23
2025-07-29,O,54.392
2025-07-29,ORCL,248.48
2025-07-29,PFE,23.01
2025-07-29,PLTR,156.24
2025-07-29,PLUG,1.59
2025-07-29,PSEC,2.86
2025-07-29,PYPL,71.03
2025-07-29,QBTS,17.67
2025-07-29,QCOM,158.49
2025-07-29,RGTI,14.47
2025-07-29,RIVN,13.06
2025-07-29,RKLB,43.79
2025-07-29,SBUX,90.49
2025-07-29,SNAP,9.33
2025-07-29,SNDL,1.46
2025-07-29,SOFI,22.4
2025-07-29,SOUN,10.69
2025-07-29,SPCE,3.74
2025-07-29,T,26.5775
2025-07-29,TSLA,321.2
2025-07-29,UBER,87.11
2025-07-29,VST,197.319
2025-07-29,WMT,97.365
2025-07-29,XOM,108.8
2025-07-30,AAL,11.51
2025-07-30,AAPL,208.0
2025-07-30,ABBV,184.21
2025-07-30,ACHR,10.15
2025-07-30,AMC,2.91
2025-07-30,AMD,179.51
2025-07-30,AMZN,230.19
